Date,AAPL,MSFT,NVDA,TSLA,^GSPC
2023-01-12,131.30441284179688,232.41015625,16.493593215942383,123.55999755859375,3983.169921875
2023-01-13,132.63307189941406,233.11178588867188,16.881187438964844,122.4000015258789,3999.090087890625
2023-01-17,133.7944793701172,234.20309448242188,17.6833438873291,131.49000549316406,3990.969970703125
2023-01-18,133.07598876953125,229.77919006347656,17.358684539794922,128.77999877929688,3928.860107421875
2023-01-19,133.13504028320312,225.99842834472656,16.747331619262695,127.16999816894531,3898.85009765625
2023-01-20,135.69398498535156,234.07643127441406,17.8201961517334,133.4199981689453,3972.610107421875
2023-01-23,138.8828887939453,236.37608337402344,19.172771453857422,143.75,4019.81005859375
2023-01-24,140.28045654296875,235.84986877441406,19.244691848754883,143.88999938964844,4016.949951171875
2023-01-25,139.6210479736328,234.45643615722656,19.302631378173828,144.42999267578125,4016.219970703125
2023-01-26,141.68789672851562,241.65745544433594,19.781124114990234,160.27000427246094,4060.429931640625
2023-01-27,143.62680053710938,241.81336975097656,20.34353256225586,177.89999389648438,4070.56005859375
2023-01-30,140.7430419921875,236.5027618408203,19.141799926757812,166.66000366210938,4017.77001953125
2023-01-31,142.01266479492188,241.47232055664062,19.516407012939453,173.22000122070312,4076.60009765625
2023-02-01,143.13467407226562,246.2860107421875,20.920923233032227,181.41000366210938,4119.2099609375
2023-02-02,148.43963623046875,257.8329162597656,21.686115264892578,188.27000427246094,4179.759765625
2023-02-03,152.06153869628906,251.74276733398438,21.0777587890625,189.97999572753906,4136.47998046875
2023-02-06,149.3352813720703,250.2031707763672,21.066770553588867,194.75999450683594,4111.080078125
2023-02-07,152.2091827392578,260.7172546386719,22.149625778198242,196.80999755859375,4164.0
2023-02-08,149.5222625732422,259.908447265625,22.18159294128418,201.2899932861328,4117.85986328125
2023-02-09,148.4888458251953,256.8779602050781,22.313453674316406,207.32000732421875,4081.5
2023-02-10,148.85354614257812,256.3712463378906,21.242582321166992,196.88999938964844,4090.4599609375
2023-02-13,151.6529998779297,264.38104248046875,21.76502799987793,194.63999938964844,4137.2900390625
2023-02-14,151.0122833251953,265.2093505859375,22.94678497314453,209.25,4136.1298828125
2023-02-15,153.11183166503906,263.0895080566406,22.740001678466797,214.24000549316406,4147.60009765625
2023-02-16,151.5149688720703,256.0853576660156,21.978809356689453,202.0399932861328,4090.409912109375
2023-02-17,150.3715362548828,252.08999633789062,21.365455627441406,208.30999755859375,4079.090087890625
2023-02-21,146.3596954345703,246.82472229003906,20.63322639465332,197.3699951171875,3997.340087890625
2023-02-22,146.7835235595703,245.69154357910156,20.73212242126465,200.86000061035156,3991.050048828125
2023-02-23,147.26654052734375,248.87611389160156,23.639053344726562,202.07000732421875,4012.320068359375
2023-02-24,144.61495971679688,243.4545440673828,23.261449813842773,196.8800048828125,3970.0400390625
2023-02-27,145.8076629638672,244.37278747558594,23.47622299194336,207.6300048828125,3982.239990234375
2023-02-28,145.3049774169922,243.64991760253906,23.191530227661133,205.7100067138672,3970.14990234375
2023-03-01,143.23497009277344,240.57276916503906,22.674074172973633,202.77000427246094,3951.389892578125
2023-03-02,143.8263702392578,245.30079650878906,23.28942108154297,190.89999389648438,3981.35009765625
2023-03-03,148.87322998046875,249.3840789794922,23.864816665649414,197.7899932861328,4045.639892578125
2023-03-06,151.63330078125,250.9275360107422,23.529170989990234,193.80999755859375,4048.419921875
2023-03-07,149.43511962890625,248.27047729492188,23.26740264892578,187.7100067138672,3986.3701171875
2023-03-08,150.68698120117188,247.8308868408203,24.159610748291016,182.0,3992.010009765625
2023-03-09,148.43954467773438,246.48281860351562,23.415271759033203,172.9199981689453,3918.320068359375
